"Team","Year","Player.(53)","Pos","Age","Cap.Hit","Cap.Hit.Pct","Dead.Cap","Base.Salary","Cap_Hit","Cap.Hit.Pct.League.Cap","Base.P5.Salary","Signing.Bonus.Proration","Per.Game.Bonus","Roster.Bonus","Option.Bonus","Workout.Bonus","Restructure.Proration","Incentives.Likely","Player.(55)","Player.Name","Player.(54)","Player.(52)"
"Los Angeles Chargers",2024,NA,"RB",25,"$985,000",NA,"-",NA,NA,"0.39%","$985,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"LT",26,"$985,000",NA,"-",NA,NA,"0.39%","$985,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"FB",24,"$958,074",NA,"($129,222)",NA,NA,"0.38%","$915,000","$43,074","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"CB",22,"$888,930",NA,"($375,720)",NA,NA,"0.35%","$795,000","$93,930","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"CB",24,"$885,982",NA,"($363,928)",NA,NA,"0.35%","$795,000","$90,982","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"RB",23,"$846,859",NA,"($207,436)",NA,NA,"0.33%","$795,000","$51,859","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"C",28,"$547,220",NA,"-",NA,NA,"0.21%","$1,125,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"WR",25,"$492,500",NA,"-",NA,NA,"0.19%","$1,125,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"TE",25,"$457,497",NA,"-",NA,NA,"0.18%","$915,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"LB",27,"$437,776",NA,"-",NA,NA,"0.17%","$1,125,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"S",30,"$403,332",NA,"($403,332)",NA,NA,"0.16%","$403,332","-","-","-","-","-","-","-",NA,NA,NA,NA
"Los Angeles Chargers",2024,NA,"SS",32,"$328,333",NA,"-",NA,NA,"0.13%","$1,210,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Tunsil  Laremy Tunsil","LT",30,"$25,855,870",NA,"($50,500,000)",NA,NA,"10.12%","$18,000,000","$7,500,000","$205,870","-","-","$150,000","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Hunter  Danielle Hunter","DE",30,"$13,700,000",NA,"($48,000,000)",NA,NA,"5.36%","$8,000,000","$4,200,000","$500,000","-","-","-","-","$1,000,000",NA,NA,NA,NA
"Houston Texans",2024,"Woods  Robert Woods","WR",32,"$9,705,882",NA,"($4,750,000)",NA,NA,"3.80%","$6,250,000","$3,250,000","$205,882","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Stingley Jr.  Derek Stingley Jr.","CB",23,"$9,452,049",NA,"($20,479,440)",NA,NA,"3.70%","$985,000","$5,596,366","-","$2,870,683","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Howard  Tytus Howard","RT",28,"$8,405,877",NA,"($29,300,000)",NA,NA,"3.29%","$1,125,000","$4,500,000","$205,877","-","-","-","$2,575,000","-",NA,NA,NA,NA
"Houston Texans",2024,"Stroud  C.J. Stroud","QB",23,"$8,245,283",NA,"($29,683,016)",NA,NA,"3.23%","$915,000","$5,846,226","-","$1,484,057","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Anderson  Will Anderson","DE",23,"$8,003,185",NA,"($28,810,494)",NA,NA,"3.13%","$915,000","$5,652,332","-","$1,435,853","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Schultz  Dalton Schultz","TE",28,"$7,941,165",NA,"($23,500,000)",NA,NA,"3.11%","$5,000,000","$2,500,000","$441,165","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Collins  Nico Collins","WR",25,"$6,643,205",NA,"($32,341,730)",NA,NA,"2.60%","$1,616,000","$4,475,730","$551,475","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Ward  Jimmie Ward","S",33,"$6,427,110",NA,"($10,758,000)",NA,NA,"2.52%","$1,508,000","$4,625,000","$294,110","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Mason  Shaq Mason","G",31,"$5,868,000",NA,"($17,800,000)",NA,NA,"2.30%","$1,210,000","$2,500,000","$500,000","-","-","$50,000","$1,608,000","-",NA,NA,NA,NA
"Houston Texans",2024,"Mixon  Joe Mixon","RB",28,"$5,500,000",NA,"($13,000,000)",NA,NA,"2.15%","$3,000,000","$2,000,000","$500,000","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Okudah  Jeff Okudah","CB",25,"$4,661,754",NA,"($2,500,000)",NA,NA,"1.83%","$2,750,000","$1,500,000","$411,754","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Autry  Denico Autry","DT",34,"$4,500,000",NA,"($5,500,000)",NA,NA,"1.76%","$3,000,000","$1,000,000","$500,000","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Fairbairn  Ka'imi Fairbairn","K",30,"$4,382,891",NA,"($12,659,111)",NA,NA,"1.72%","$2,030,000","$1,833,110","$120,000","-","-","-","$399,781","-",NA,NA,NA,NA
"Houston Texans",2024,"Al-Shaair  Azeez Al-Shaair","ILB",27,"$4,200,000",NA,"($21,500,000)",NA,NA,"1.64%","$1,500,000","$2,200,000","$500,000","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Mills  Davis Mills","QB",26,"$3,547,473",NA,"($6,855,473)",NA,NA,"1.39%","$2,000,000","$1,297,473","$250,000","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Stewart  M.J. Stewart","S",29,"$3,367,647",NA,"($750,000)",NA,NA,"1.32%","$2,500,000","$750,000","$117,647","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Fatukasi  Foley Fatukasi","DT",29,"$3,012,254",NA,"($3,125,000)",NA,NA,"1.18%","$1,500,000","$1,041,667","$470,587","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Hughes  Jerry Hughes","DE",36,"$2,600,000",NA,"($1,300,000)",NA,NA,"1.02%","$1,600,000","$650,000","$350,000","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Phillips  Del'Shawn Phillips","OLB",28,"$2,600,000",NA,"($2,300,000)",NA,NA,"1.02%","$1,550,000","$750,000","$300,000","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Settle  Tim Settle","DT",27,"$2,500,000",NA,"($3,250,000)",NA,NA,"0.98%","$1,250,000","$1,000,000","$250,000","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Pitre  Jalen Pitre","SS",25,"$2,442,120",NA,"($3,365,200)",NA,NA,"0.96%","$1,519,040","$923,080","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Hewitt  Neville Hewitt","ILB",31,"$2,282,352",NA,"($1,950,000)",NA,NA,"0.89%","$1,250,000","$700,000","$282,353","-","-","$50,000","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Townsend  Tommy Townsend","P",28,"$2,225,000",NA,"($2,000,000)",NA,NA,"0.87%","$1,125,000","$1,000,000","-","-","-","$100,000","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Metchie  John Metchie","WR",24,"$2,200,956",NA,"($2,324,608)",NA,NA,"0.86%","$1,438,652","$762,304","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Barnett  Derek Barnett","DE",28,"$1,964,705",NA,"($1,000,000)",NA,NA,"0.77%","$1,500,000","$300,000","$164,706","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Lassiter  Kamari Lassiter","CB",21,"$1,639,054",NA,"($7,090,508)",NA,NA,"0.64%","$795,000","$844,054","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Edwards  Mario Edwards","DT",30,"$1,621,764",NA,"($500,000)",NA,NA,"0.64%","$1,210,000","$200,000","$211,765","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Murray  Eric Murray","S",30,"$1,620,588",NA,"($425,000)",NA,NA,"0.63%","$1,250,000","$300,000","$70,588","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Boyd  Kris Boyd","CB",28,"$1,538,235",NA,"($325,000)",NA,NA,"0.60%","$1,125,000","$325,000","$88,235","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Ogunbowale  Dare Ogunbowale","RB",30,"$1,441,176",NA,"($175,000)",NA,NA,"0.56%","$1,125,000","$175,000","$141,176","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Scruggs  Juice Scruggs","C",24,"$1,386,160",NA,"($2,104,016)",NA,NA,"0.54%","$1,027,232","$358,928","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Green  Kendrick Green","C",26,"$1,324,878",NA,"-",NA,NA,"0.52%","$1,324,878","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Dell  Tank Dell","WR",25,"$1,292,978",NA,"($853,146)",NA,NA,"0.51%","$958,596","$284,382","-","-","-","$50,000","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Sims Jr.  Steven Sims Jr.","WR",27,"$1,242,647",NA,"($75,000)",NA,NA,"0.49%","$1,125,000","$75,000","$17,647","-","-","$25,000","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Fisher  Blake Fisher","LT",21,"$1,199,169",NA,"($3,562,252)",NA,NA,"0.47%","$795,000","$404,169","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Pierce  Dameon Pierce","RB",24,"$1,188,858",NA,"($407,716)",NA,NA,"0.47%","$985,000","$203,858","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Weeks  Jon Weeks","LS",38,"$1,152,500",NA,"($167,500)",NA,NA,"0.45%","$1,210,000","$167,500","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Horton  Dylan Horton","DE",24,"$1,115,259",NA,"($600,777)",NA,NA,"0.44%","$915,000","$200,259","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Bullock  Calen Bullock","S",21,"$1,064,909",NA,"($1,079,636)",NA,NA,"0.42%","$795,000","$269,909","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Hansen  Jake Hansen","OLB",26,"$987,500",NA,"($2,500)",NA,NA,"0.39%","$985,000","$2,500","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Stover  Cade Stover","TE",24,"$979,734",NA,"($738,936)",NA,NA,"0.38%","$795,000","$184,734","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"To'oTo'o  Henry To'oTo'o","OLB",23,"$976,244",NA,"($183,732)",NA,NA,"0.38%","$915,000","$61,244","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Patterson  Jarrett Patterson","C",25,"$957,493",NA,"($127,479)",NA,NA,"0.37%","$915,000","$42,493","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Hutchinson  Xavier Hutchinson","WR",24,"$955,926",NA,"($122,778)",NA,NA,"0.37%","$915,000","$40,926","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Broeker  Nick Broeker","G",24,"$915,000",NA,"-",NA,NA,"0.36%","$915,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Hill  Jamal Hill","OLB",23,"$842,348",NA,"($189,392)",NA,NA,"0.33%","$795,000","$47,348","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Hinish  Kurt Hinish","DT",25,"$838,334",NA,"($8,334)",NA,NA,"0.33%","$830,001","$8,334","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"White  Devin White","ILB",26,"$687,500",NA,"-",NA,NA,"0.27%","$1,125,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Thomas  Zach Thomas","G",26,"$492,498",NA,"-",NA,NA,"0.19%","$985,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Bryant  Myles Bryant","CB",26,"$351,667",NA,"-",NA,NA,"0.14%","$1,055,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2024,"Togiai  Tommy Togiai","DT",25,"$328,333",NA,"-",NA,NA,"0.13%","$985,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Tunsil  Laremy Tunsil","LT",29,"$26,566,704",NA,"($66,860,834)",NA,NA,"11.82%","$2,000,000","$10,750,000","$205,870","-","-","$150,000","$13,460,834","-",NA,NA,NA,NA
"Houston Texans",2023,"Stingley Jr.  Derek Stingley Jr.","CB",22,"$7,876,708",NA,"($28,356,148)",NA,NA,"3.50%","$870,000","$5,596,366","-","$1,410,342","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Collins  Maliek Collins","DT",28,"$7,470,576",NA,"($22,000,000)",NA,NA,"3.32%","$2,000,000","$5,000,000","$470,576","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Stroud  C.J. Stroud","QB",22,"$6,596,226",NA,"($36,279,242)",NA,NA,"2.93%","$750,000","$5,846,226","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Anderson  Will Anderson","OLB",22,"$6,402,332",NA,"($35,212,826)",NA,NA,"2.85%","$750,000","$5,652,332","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Woods  Robert Woods","WR",31,"$5,455,870",NA,"($10,000,000)",NA,NA,"2.43%","$2,000,000","$3,250,000","$205,870","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Nelson  Steven Nelson","CB",30,"$5,366,000",NA,"($6,000,000)",NA,NA,"2.39%","$2,582,500","$2,000,000","$500,000","-","-","-","$283,500","-",NA,NA,NA,NA
"Houston Texans",2023,"Mason  Shaq Mason","G",30,"$4,700,000",NA,"($22,000,000)",NA,NA,"2.09%","$1,700,000","$2,500,000","$500,000","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Rankins  Sheldon Rankins","DT",29,"$4,352,935",NA,"($8,500,000)",NA,NA,"1.94%","$1,500,000","$1,750,000","$1,102,935","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Hughes  Jerry Hughes","DE",35,"$4,107,999",NA,"($5,249,999)",NA,NA,"1.83%","$1,322,500","$1,250,000","$1,000,000","-","-","-","$535,500","-",NA,NA,NA,NA
"Houston Texans",2023,"Fairbairn  Ka'imi Fairbairn","K",29,"$4,067,533",NA,"($5,657,500)",NA,NA,"1.81%","$1,660,256","$750,000","-","-","-","-","$1,657,277","-",NA,NA,NA,NA
"Houston Texans",2023,"Johnston  Cameron Johnston","P",31,"$3,418,766",NA,"($965,834)",NA,NA,"1.52%","$2,300,000","$333,334","$152,932","-","-","-","$632,500","-",NA,NA,NA,NA
"Houston Texans",2023,"Singletary  Devin Singletary","RB",26,"$3,125,000",NA,"($2,500,000)",NA,NA,"1.39%","$1,500,000","$1,000,000","$250,000","-","-","-","-","$375,000",NA,NA,NA,NA
"Houston Texans",2023,"Fant  George Fant","RT",31,"$2,970,576",NA,"($2,500,000)",NA,NA,"1.32%","$2,000,000","$500,000","$470,576","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Heck  Charlie Heck","RT",27,"$2,920,676",NA,"($177,676)",NA,NA,"1.30%","$2,743,000","$177,676","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Schultz  Dalton Schultz","TE",27,"$2,845,575",NA,"($6,000,000)",NA,NA,"1.27%","$1,500,000","$1,125,000","$220,575","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Keenum  Case Keenum","QB",35,"$2,750,000",NA,"($4,250,000)",NA,NA,"1.22%","$2,250,000","$500,000","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Jones  Josh Jones","RT",26,"$2,743,000",NA,"-",NA,NA,"1.22%","$2,743,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Brown  Noah Brown","WR",27,"$2,705,880",NA,"($2,250,000)",NA,NA,"1.20%","$1,500,000","$750,000","$205,880","-","-","-","-","$250,000",NA,NA,NA,NA
"Houston Texans",2023,"Beck  Andrew Beck","FB",27,"$2,470,575",NA,"($4,000,000)",NA,NA,"1.10%","$1,500,000","$750,000","$220,575","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Perryman  Denzel Perryman","ILB",31,"$2,335,292",NA,"($1,700,000)",NA,NA,"1.04%","$1,200,000","$500,000","$635,292","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Pitre  Jalen Pitre","SS",24,"$2,035,100",NA,"($5,400,300)",NA,NA,"0.91%","$1,112,020","$923,080","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Metchie  John Metchie","WR",23,"$1,834,131",NA,"($4,158,738)",NA,NA,"0.82%","$1,071,826","$762,305","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Hewitt  Neville Hewitt","ILB",30,"$1,664,706",NA,"($1,500,000)",NA,NA,"0.74%","$1,200,000","$300,000","$164,706","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Cashman  Blake Cashman","LB",27,"$1,607,353",NA,"($725,000)",NA,NA,"0.72%","$1,100,000","$175,000","-","$282,353","-","$50,000","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Ogunbowale  Dare Ogunbowale","RB",29,"$1,491,180",NA,"($1,350,000)",NA,NA,"0.66%","$1,200,000","$150,000","$141,180","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Mills  Davis Mills","QB",25,"$1,423,794",NA,"($578,946)",NA,NA,"0.63%","$1,134,321","$289,473","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Greenard  Jonathan Greenard","DE",26,"$1,368,695",NA,"($223,495)",NA,NA,"0.61%","$1,145,200","$223,495","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Collins  Nico Collins","WR",24,"$1,328,595",NA,"($451,460)",NA,NA,"0.59%","$1,102,865","$225,730","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Harris  Christian Harris","LB",22,"$1,215,511",NA,"($802,227)",NA,NA,"0.54%","$948,102","$267,409","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Barnett  Derek Barnett","DE",27,"$1,153,520",NA,"($375,000)",NA,NA,"0.51%","$1,080,000","-","$73,520","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Scruggs  Juice Scruggs","C",23,"$1,108,928",NA,"($3,212,944)",NA,NA,"0.49%","$750,000","$358,928","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Pierce  Dameon Pierce","RB",23,"$1,098,858",NA,"($636,574)",NA,NA,"0.49%","$870,000","$203,858","-","-","-","$25,000","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Weeks  Jon Weeks","LS",37,"$1,092,500",NA,"($1,317,500)",NA,NA,"0.49%","$1,165,000","$152,500","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Jordan  Brevin Jordan","TE",23,"$1,028,046",NA,"($176,092)",NA,NA,"0.46%","$940,000","$88,046","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Hollman  Ka'dar Hollman","CB",29,"$940,000",NA,"-",NA,NA,"0.42%","$940,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Deiter  Michael Deiter","G",27,"$887,778",NA,"-",NA,NA,"0.39%","$1,080,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Hinish  Kurt Hinish","DT",24,"$878,333",NA,"($16,667)",NA,NA,"0.39%","$870,000","$8,333","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Hansen  Jake Hansen","LB",25,"$872,500",NA,"($5,000)",NA,NA,"0.39%","$870,000","$2,500","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"To'oTo'o  Henry To'oTo'o","LB",22,"$811,244",NA,"($244,976)",NA,NA,"0.36%","$750,000","$61,244","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Hutchinson  Xavier Hutchinson","WR",23,"$790,926",NA,"($163,704)",NA,NA,"0.35%","$750,000","$40,926","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Davis  Khalil Davis","DT",27,"$783,330",NA,"-",NA,NA,"0.35%","$940,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Broeker  Nick Broeker","G",23,"$750,000",NA,"-",NA,NA,"0.33%","$750,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Tart  Teair Tart","DT",26,"$717,333",NA,"-",NA,NA,"0.32%","$4,304,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Sanders  Myjai Sanders","OLB",25,"$622,876",NA,"-",NA,NA,"0.28%","$622,876","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Saubert  Eric Saubert","TE",29,"$600,000",NA,"-",NA,NA,"0.27%","$1,080,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Houston-Carson  DeAndre Houston-Carson","S",30,"$522,220",NA,"-",NA,NA,"0.23%","$1,165,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Ross  D'Angelo Ross","CB",27,"$483,330",NA,"-",NA,NA,"0.22%","$870,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Eiselen  Dieter Eiselen","G",26,"$435,000",NA,"-",NA,NA,"0.19%","$870,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Jackson  Kareem Jackson","SS",35,"$419,166",NA,"-",NA,NA,"0.19%","$2,515,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"King  Desmond King","CB",29,"$360,000",NA,"-",NA,NA,"0.16%","$1,080,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Amos  Adrian Amos","FS",30,"$323,611",NA,"-",NA,NA,"0.14%","$1,165,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2023,"Boyd  Kris Boyd","CB",27,"$300,000",NA,"-",NA,NA,"0.13%","$1,080,000","-","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Tunsil  Laremy Tunsil","LT",28,"$17,707,988",NA,"($34,418,822)",NA,NA,"8.51%","$1,035,000","$3,250,000","-","-","-","-","$13,422,988","-",NA,NA,NA,NA
"Houston Texans",2022,"Cooks  Brandin Cooks","WR",29,"$9,749,847",NA,"($43,500,002)",NA,NA,"4.68%","$1,168,889","$5,333,333","-","$470,588","-","-","$2,777,037","-",NA,NA,NA,NA
"Houston Texans",2022,"Murray  Eric Murray","FS",28,"$4,142,500",NA,"($5,250,000)",NA,NA,"1.99%","$1,035,000","$1,500,000","-","$250,000","-","-","$1,357,500","-",NA,NA,NA,NA
"Houston Texans",2022,"Howard  Tytus Howard","RT",26,"$3,889,948",NA,"($3,889,948)",NA,NA,"1.87%","$2,162,121","$1,727,827","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Collins  Maliek Collins","DT",27,"$3,882,360",NA,"($8,500,000)",NA,NA,"1.86%","$1,500,000","$1,500,000","-","$882,360","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Kirksey  Christian Kirksey","ILB",30,"$3,764,712",NA,"($4,000,000)",NA,NA,"1.81%","$2,000,000","$1,000,000","-","$764,712","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Hughes  Jerry Hughes","DE",34,"$3,750,000",NA,"($4,500,000)",NA,NA,"1.80%","$2,000,000","$1,250,000","-","$500,000","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Nelson  Steven Nelson","CB",29,"$3,705,872",NA,"($4,500,000)",NA,NA,"1.78%","$1,750,000","$1,000,000","-","$705,872","-","-","-","$250,000",NA,NA,NA,NA
"Houston Texans",2022,"Green  Rasheem Green","DE",25,"$3,250,000",NA,"($1,500,000)",NA,NA,"1.56%","$1,500,000","$500,000","-","$750,000","-","$500,000","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Reeves-Maybin  Jalen Reeves-Maybin","OLB",27,"$3,220,590",NA,"($5,000,000)",NA,NA,"1.55%","$2,250,000","$750,000","-","$220,590","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Okoronkwo  Ogbonnia Okoronkwo","OLB",27,"$3,132,356",NA,"($1,000,000)",NA,NA,"1.50%","$2,125,000","$625,000","-","$382,356","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Addison  Mario Addison","DE",35,"$3,100,000",NA,"($2,100,000)",NA,NA,"1.49%","$1,500,000","$1,000,000","-","$500,000","-","$100,000","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Green  Kenyon Green","G",21,"$2,900,619",NA,"($15,953,405)",NA,NA,"1.39%","$705,000","$2,195,619","-","-","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Cann  A.J. Cann","G",31,"$2,867,648",NA,"($4,750,000)",NA,NA,"1.38%","$1,500,000","$1,000,000","-","$117,648","-","$250,000","-","-",NA,NA,NA,NA
"Houston Texans",2022,"McCray  Justin McCray","G",30,"$2,589,705",NA,"($250,000)",NA,NA,"1.24%","$1,700,000","$250,000","-","$264,706","-","-","-","$375,000",NA,NA,NA,NA
"Houston Texans",2022,"King  Desmond King","CB",28,"$2,514,977",NA,"($3,500,001)",NA,NA,"1.21%","$1,088,611","$500,000","-","$470,672","-","-","$455,694","-",NA,NA,NA,NA
"Houston Texans",2022,"Burkhead  Rex Burkhead","RB",32,"$2,476,471",NA,"-",NA,NA,"1.19%","$1,600,000","$250,000","-","$376,471","-","-","-","$250,000",NA,NA,NA,NA
"Houston Texans",2022,"Allen  Kyle Allen","QB",26,"$2,470,588",NA,"($2,250,000)",NA,NA,"1.19%","$1,750,000","$500,000","-","$220,588","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Thomas  Tavierre Thomas","CB",26,"$2,250,000",NA,"($500,000)",NA,NA,"1.08%","$1,500,000","$500,000","-","$250,000","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Johnston  Cameron Johnston","P",30,"$2,200,833",NA,"($1,931,668)",NA,NA,"1.06%","$1,035,000","$333,333","-","$200,000","-","-","$632,500","-",NA,NA,NA,NA
"Houston Texans",2022,"Stewart  M.J. Stewart","SS",27,"$2,191,178",NA,"($500,000)",NA,NA,"1.05%","$1,500,000","$500,000","-","$191,178","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Hewitt  Neville Hewitt","ILB",29,"$1,950,000",NA,"($850,000)",NA,NA,"0.94%","$1,300,000","$350,000","-","$300,000","-","-","-","-",NA,NA,NA,NA
"Houston Texans",2022,"Pitre  Jalen Pitre","S",23,"$1,628,080",NA,"($6,323,380)",NA,NA,"0.78%","$705,000","$923,080","-","-","-","-","-","-",NA,NA,NA,NA
